Date,FIPS,Recip_County,Recip_State,Series_Complete_Yes,Series_Complete_Pop_Pct,pop
9/14/2022,20053,Ellsworth County,KS,"3,520",57.7,92076.45875
9/14/2022,51015,Augusta County,VA,"37,321",49.4,105135.3276
9/14/2022,19193,Woodbury County,IA,"59,651",57.9,10582.05128
9/14/2022,54027,Hampshire County,WV,"10,975",47.4,48048.64865
9/14/2022,46073,Jerauld County,SD,"1,067",53,93032.09243
9/14/2022,54087,Roane County,WV,"6,660",48.7,177545.1197
9/14/2022,39171,Williams County,OH,"16,592",45.2,19166.38655
9/14/2022,35028,Los Alamos County,NM,"16,626",85.8,43214.07625
9/14/2022,26161,Washtenaw County,MI,"265,289",72.2,283101.5873
9/14/2022,72087,Loiza Municipio,PR,"15,273",62.2,10812.65207
9/14/2022,51135,Nottoway County,VA,"6,589",43.3,31397.16312
9/14/2022,48069,Castro County,TX,"3,305",43.9,83506.99844
9/14/2022,49049,Utah County,UT,"376,907",59.2,8172.101449
9/14/2022,20077,Harper County,KS,"2,703",49.7,72938.2151
9/14/2022,39077,Huron County,OH,"28,371",48.7,90691.58879
9/14/2022,53075,Whitman County,WA,"24,226",48.4,192720.9302
9/14/2022,48093,Comanche County,TX,"6,237",45.7,12008.35655
9/14/2022,37009,Ashe County,NC,"15,467",56.9,15608.54093
9/14/2022,48469,Victoria County,TX,"45,124",49,20005.2356
9/14/2022,47055,Giles County,TN,"11,846",40.2,12023.0179
9/14/2022,26163,Wayne County,MI,"961,835",55,16119.13357
9/14/2022,28015,Carroll County,MS,"4,226",42.5,7284.753363
9/14/2022,24035,Queen Anne's County,MD,"34,552",68.6,110651.4658
9/14/2022,06013,Contra Costa County,CA,"961,016",83.3,33530
9/14/2022,02195,Petersburg Census Area,AK,"2,516",77,54370.92732
9/14/2022,22013,Bienville Parish,LA,"6,743",50.9,3663.316583
9/14/2022,31119,Madison County,NE,"16,500",47,23307.69231
9/14/2022,20209,Wyandotte County,KS,"98,871",59.8,98547.72727
9/14/2022,55109,St. Croix County,WI,"46,758",51.6,14280.50713
9/14/2022,18091,LaPorte County,IN,"63,842",58.1,27121.63892
9/14/2022,29049,Clinton County,MO,"9,850",48.3,92057.97101
9/14/2022,09013,Tolland County,CT,"102,679",68.1,1888.613861
9/14/2022,23001,Androscoggin County,ME,"77,878",71.9,17142.85714
9/14/2022,39047,Fayette County,OH,"12,892",45.2,66498.78935
9/14/2022,20197,Wabaunsee County,KS,"3,390",48.9,40400.51348
9/14/2022,51033,Caroline County,VA,"13,218",43,10012.68499
9/14/2022,05001,Arkansas County,AR,"10,062",57.5,804390.3061
9/14/2022,48187,Guadalupe County,TX,"92,981",55.7,17156.55577
9/14/2022,28129,Smith County,MS,"5,578",35,52649.19355
9/14/2022,13105,Elbert County,GA,"8,248",43,14069.94329
9/14/2022,47107,McMinn County,TN,"21,985",40.9,1301.020408
9/14/2022,48247,Jim Hogg County,TX,"2,965",57,117431.221
9/14/2022,40073,Kingfisher County,OK,"7,675",48.7,58780.89888
9/14/2022,12065,Jefferson County,FL,"8,608",60.4,21075.73633
9/14/2022,39079,Jackson County,OH,"15,737",48.6,761835.0515
9/14/2022,48007,Aransas County,TX,"13,364",56.8,9290.22082
9/14/2022,48269,King County,TX,58,21.3,16413.08793
9/14/2022,20041,Dickinson County,KS,"10,806",58.5,5004.07332
9/14/2022,31125,Nance County,NE,"1,034",29.4,65330.11583
9/14/2022,26047,Emmet County,MI,"24,441",73.1,210836.5817
9/14/2022,42055,Franklin County,PA,"79,160",51.1,71750.45537
9/14/2022,29139,Montgomery County,MO,"5,728",49.6,27301.84332
9/14/2022,01115,St. Clair County,AL,"35,781",40,52639.42308
9/14/2022,51540,Charlottesville city,VA,"24,216",51.2,100908.5457
9/14/2022,48073,Cherokee County,TX,"20,840",39.6,269687.1069
9/14/2022,42033,Clearfield County,PA,"40,507",51.1,58255.57809
9/14/2022,20025,Clark County,KS,946,47.4,30764.86486
9/14/2022,27153,Todd County,MN,"10,783",43.7,30680.06993
9/14/2022,46135,Yankton County,SD,"15,282",67,32151.36476
9/14/2022,16087,Washington County,ID,"4,151",40.7,5149231.383
9/14/2022,04011,Greenlee County,AZ,"4,243",44.7,110421.371
9/14/2022,72095,Maunabo Municipio,PR,"8,144",78.9,23579.96146
9/14/2022,26109,Menominee County,MI,"13,376",58.7,75792.38095
9/14/2022,27043,Faribault County,MN,"7,942",58.2,727016.1491
9/14/2022,40117,Pawnee County,OK,"8,249",50.4,16700.23981
9/14/2022,21033,Caldwell County,KY,"6,735",52.8,11750
9/14/2022,26023,Branch County,MI,"19,975",45.9,240026.1866
9/14/2022,13301,Warren County,GA,"2,576",49,208203.125
9/14/2022,05003,Ashley County,AR,"9,995",50.8,131174.8808
9/14/2022,45051,Horry County,SC,"204,794",57.8,28423.81786
9/14/2022,06023,Humboldt County,CA,"91,199",67.3,2469197.731
9/14/2022,48507,Zavala County,TX,"6,187",52.3,136342.1634
9/14/2022,72145,Vega Baja Municipio,PR,"43,313",86.6,290671.6621
9/14/2022,25005,Bristol County,MA,"383,478",67.8,3654.228856
9/14/2022,13249,Schley County,GA,"1,875",35.7,86831.09405
9/14/2022,46075,Jones County,SD,709,78.5,69772.41379
9/14/2022,45087,Union County,SC,"11,688",42.8,18179.7153
9/14/2022,48383,Reagan County,TX,"1,481",38.5,104406.6116
9/14/2022,17085,Jo Daviess County,IL,"17,022",80.2,117994.4341
9/14/2022,48365,Panola County,TX,"8,715",37.6,29166.32017
9/14/2022,13099,Early County,GA,"5,077",49.8,41086.06557
9/14/2022,27087,Mahnomen County,MN,"3,401",61.5,6713.709677
9/14/2022,48085,Collin County,TX,"707,127",68.3,418146.0362
9/14/2022,17163,St. Clair County,IL,"167,564",64.5,16547.04944
9/14/2022,27131,Rice County,MN,"43,006",64.2,16772.44582
9/14/2022,22101,St. Mary Parish,LA,"22,633",45.9,195658.8983
9/14/2022,42023,Cameron County,PA,"2,474",55.6,180428.7532
9/14/2022,53027,Grays Harbor County,WA,"46,824",62.4,365857.1429
9/14/2022,30043,Jefferson County,MT,"6,329",51.8,109819.9482
9/14/2022,48303,Lubbock County,TX,"152,729",49.2,44918.14947
9/14/2022,13057,Cherokee County,GA,"130,967",50.6,5397.196262
9/14/2022,39099,Mahoning County,OH,"133,083",58.2,33192.30769
9/14/2022,21113,Jessamine County,KY,"29,675",54.8,23508.59107
9/14/2022,51590,Danville city,VA,"13,602",34,82721.10553
9/14/2022,21173,Montgomery County,KY,"13,407",47.6,64490.72513
9/14/2022,55051,Iron County,WI,"3,856",67.8,5970.731707
9/14/2022,30037,Golden Valley County,MT,390,47.5,31397.26027
9/14/2022,29031,Cape Girardeau County,MO,"39,410",50,46989.76109
9/14/2022,20129,Morton County,KS,"1,108",42.8,7530.337079
9/14/2022,05087,Madison County,AR,"7,431",44.8,12419.40086
9/14/2022,48411,San Saba County,TX,"2,360",39,38316.21622
9/14/2022,29225,Webster County,MO,"17,006",43,18685.77982
9/14/2022,39169,Wayne County,OH,"53,634",46.4,122387.5686
9/14/2022,41041,Lincoln County,OR,"36,137",72.3,16705.73566
9/14/2022,55013,Burnett County,WI,"9,075",58.9,3342.762063
9/14/2022,55065,Lafayette County,WI,"10,226",61.4,158678.9617
9/14/2022,19001,Adair County,IA,"3,571",49.9,11914.28571
9/14/2022,19119,Lyon County,IA,"5,031",42.8,5974.217311
9/14/2022,47029,Cocke County,TN,"18,371",51,25702.64766
9/14/2022,20113,McPherson County,KS,"16,153",56.6,1155.963303
9/14/2022,26103,Marquette County,MI,"43,540",65.3,19985.57692
9/14/2022,21125,Laurel County,KY,"24,980",41.1,43551.97133
9/14/2022,48119,Delta County,TX,"1,875",35.2,64757.1885
9/14/2022,46065,Hughes County,SD,"13,043",74.4,2261.574074
9/14/2022,20013,Brown County,KS,"5,970",62.4,6788.421053
9/14/2022,41027,Hood River County,OR,"20,267",86.7,13290.84967
9/14/2022,39063,Hancock County,OH,"39,183",51.7,99802.39521
9/14/2022,49013,Duchesne County,UT,"9,134",45.8,7704.64135
9/14/2022,26091,Lenawee County,MI,"52,896",53.7,375718.4211
9/14/2022,40039,Custer County,OK,"14,349",49.5,24570.03257
9/14/2022,27171,Wright County,MN,"77,372",55.9,14058.93186
9/14/2022,48295,Lipscomb County,TX,"1,106",34.2,8250
9/14/2022,26135,Oscoda County,MI,"3,474",42.2,54959.35961
9/14/2022,20045,Douglas County,KS,"78,013",63.8,38476.78571
9/14/2022,30087,Rosebud County,MT,"7,691",86.1,50283.51127
9/14/2022,08047,Gilpin County,CO,"3,664",58.7,15261.46789
9/14/2022,02100,Haines Borough,AK,"1,778",70.3,9397.526502
9/14/2022,34011,Cumberland County,NJ,"80,840",54.1,45377.72397
9/14/2022,56031,Platte County,WY,"3,542",42.2,12580.78603
9/14/2022,54073,Pleasants County,WV,"3,989",53.5,762.0253165
9/14/2022,37161,Rutherford County,NC,"29,093",43.4,2095.152603
9/14/2022,42123,Warren County,PA,"19,880",50.7,22239.01099
9/14/2022,27089,Marshall County,MN,"4,730",50.7,42319.19643
9/14/2022,27119,Polk County,MN,"18,583",59.2,11127.65957
9/14/2022,28121,Rankin County,MS,"81,143",52.3,8212.475634
9/14/2022,46037,Day County,SD,"3,719",68.6,43831.643
9/14/2022,20009,Barton County,KS,"11,465",44.5,8691.176471
9/14/2022,51790,Staunton city,VA,"11,686",46.9,16164.89362
9/14/2022,53019,Ferry County,WA,"4,424",58,130730.1587
9/14/2022,37085,Harnett County,NC,"59,474",43.7,2960.829493
9/14/2022,13143,Haralson County,GA,"10,111",33.9,4425.373134
9/14/2022,13251,Screven County,GA,"6,860",49.1,37850
9/14/2022,01129,Washington County,AL,"7,622",46.7,35513.51351
9/14/2022,37065,Edgecombe County,NC,"25,913",50.3,66687.59342
9/14/2022,06047,Merced County,CA,"145,117",52.3,3961.165049
9/14/2022,26011,Arenac County,MI,"7,683",51.6,873333.3333
9/14/2022,13009,Baldwin County,GA,"20,244",45.1,22439.02439
9/14/2022,21067,Fayette County,KY,"219,847",68,30994.88055
9/14/2022,46049,Faulk County,SD,"1,291",56.2,4295.373665
9/14/2022,39031,Coshocton County,OH,"14,590",39.9,24879.4926
9/14/2022,20161,Riley County,KS,"29,971",40.4,14879.23729
9/14/2022,47157,Shelby County,TN,"534,090",57,5997.685185
9/14/2022,30001,Beaverhead County,MT,"5,184",54.8,126828.7561
9/14/2022,30057,Madison County,MT,"3,902",45.4,30841.5493
9/14/2022,35011,De Baca County,NM,896,51.3,34392.29025
9/14/2022,13065,Clinch County,GA,"2,698",40.8,15923.07692
9/14/2022,13013,Barrow County,GA,"34,116",41,52343.79906
9/14/2022,18135,Randolph County,IN,"11,663",47.3,26850.27726
9/14/2022,28047,Harrison County,MS,"117,783",56.6,33141.23007
9/14/2022,17193,White County,IL,"7,162",52.9,8746.031746
9/14/2022,47109,McNairy County,TN,"12,472",48.5,4425.661914
9/14/2022,19111,Lee County,IA,"17,553",52.2,20722.8145
9/14/2022,18093,Lawrence County,IN,"23,140",51,35904.68227
9/14/2022,05119,Pulaski County,AR,"240,314",61.3,29923.96313
9/14/2022,39121,Noble County,OH,"6,878",47.7,43551.50215
9/14/2022,39089,Licking County,OH,"98,572",55.7,19646.86469
9/14/2022,54037,Jefferson County,WV,"37,250",65.2,31847.28033
9/14/2022,06001,Alameda County,CA,"1,404,922",84.1,61327.86885
9/14/2022,31053,Dodge County,NE,"20,138",55.1,106268.2927
9/14/2022,31073,Gosper County,NE,814,40.9,74267.08861
9/14/2022,08067,La Plata County,CO,"40,355",71.8,93184.94272
9/14/2022,29007,Audrain County,MO,"9,858",38.8,3848.484848
9/14/2022,20135,Ness County,KS,"1,474",53.6,18514.85149
9/14/2022,29211,Sullivan County,MO,"2,674",43.9,19945.07576
9/14/2022,27037,Dakota County,MN,"304,823",71.1,7222.090261
9/14/2022,16005,Bannock County,ID,"46,982",53.5,99516.02024
9/14/2022,50015,Lamoille County,VT,"16,358",64.5,56650.91864
9/14/2022,06073,San Diego County,CA,"2,603,540",78,3739.054291
9/14/2022,26069,Iosco County,MI,"14,238",56.7,70461.80556
9/14/2022,48191,Hall County,TX,"1,280",43.2,9745.867769
9/14/2022,48371,Pecos County,TX,"9,229",58.3,5334.773218
9/14/2022,48135,Ector County,TX,"72,166",43.4,28339.28571
9/14/2022,48251,Johnson County,TX,"81,638",46.4,78694.98911
9/14/2022,21087,Green County,KY,"4,840",44.2,6451.025057
9/14/2022,55035,Eau Claire County,WI,"65,772",62.9,8208.988764
9/14/2022,40087,McClain County,OK,"19,937",49.3,17401.06952
9/14/2022,21029,Bullitt County,KY,"37,783",46.3,24514.35407
9/14/2022,05047,Franklin County,AR,"8,782",49.6,33631.17871
9/14/2022,06015,Del Norte County,CA,"12,380",44.5,10619.88304
9/14/2022,56011,Crook County,WY,"2,402",31.7,21360.47774
9/14/2022,46111,Sanborn County,SD,"1,329",56.7,21765.47231
9/14/2022,30053,Lincoln County,MT,"7,197",36,2253504.075
9/14/2022,37131,Northampton County,NC,"9,642",49.5,72997.95918
9/14/2022,29053,Cooper County,MO,"8,060",45.5,12500
9/14/2022,48027,Bell County,TX,"221,988",61.2,79328.87189
9/14/2022,27001,Aitkin County,MN,"9,511",59.9,8157.384988
9/14/2022,40023,Choctaw County,OK,"5,316",36.2,19453.64892
9/14/2022,01081,Lee County,AL,"68,067",41.4,8247.916667
9/14/2022,45049,Hampton County,SC,"12,548",65.3,33261.90476
9/14/2022,12089,Nassau County,FL,"52,224",58.9,60427.09867
9/14/2022,45067,Marion County,SC,"15,290",49.9,2530.640669
9/14/2022,48153,Floyd County,TX,"2,574",45.1,84037.57829
9/14/2022,31177,Washington County,NE,"11,868",57.3,1747.591522
9/14/2022,55087,Outagamie County,WI,"123,213",65.6,54248.56597
9/14/2022,18023,Clinton County,IN,"16,269",50.2,130751.693
9/14/2022,48163,Frio County,TX,"13,996",68.9,17602.94118
9/14/2022,18025,Crawford County,IN,"4,080",38.6,13707.42358
9/14/2022,51133,Northumberland County,VA,"6,595",54.5,9404.494382
9/14/2022,27033,Cottonwood County,MN,"6,366",56.9,13010.78167
9/14/2022,17097,Lake County,IL,"558,523",80.2,8631.424376
9/14/2022,12081,Manatee County,FL,"254,823",63.2,26249.24925
9/14/2022,05109,Pike County,AR,"4,614",43,193168.7243
9/14/2022,48117,Deaf Smith County,TX,"8,069",43.5,9488.017429
9/14/2022,48305,Lynn County,TX,"2,290",38.5,60360
9/14/2022,55031,Douglas County,WI,"20,030",46.4,48935.96059
9/14/2022,18003,Allen County,IN,"206,323",54.4,15413.90728
9/14/2022,34027,Morris County,NJ,"389,295",79.1,136066.1765
9/14/2022,48327,Menard County,TX,"1,139",53.3,2120
9/14/2022,53063,Spokane County,WA,"327,498",62.6,17878.1362
9/14/2022,01053,Escambia County,AL,"13,695",37.4,33769.40133
9/14/2022,21103,Henry County,KY,"8,788",54.5,1829.971182
9/14/2022,48017,Bailey County,TX,"2,693",38.5,16233.83085
9/14/2022,55121,Trempealeau County,WI,"19,964",67.3,17759.68992
9/14/2022,26009,Antrim County,MI,"13,700",58.7,4055.913978
9/14/2022,38025,Dunn County,ND,"1,152",26,16244.44444
9/14/2022,20073,Greenwood County,KS,"3,050",51,17152.25564
9/14/2022,47117,Marshall County,TN,"14,949",43.5,33355.76923
9/14/2022,17169,Schuyler County,IL,"3,821",56.5,36224.7191
9/14/2022,54095,Tyler County,WV,"3,673",42.8,28717.43929
9/14/2022,51117,Mecklenburg County,VA,"13,149",43,41214.28571
9/14/2022,20203,Wichita County,KS,"1,097",51.8,20881.23924
9/14/2022,01015,Calhoun County,AL,"54,664",48.1,4889.908257
9/14/2022,38093,Stutsman County,ND,"11,278",54.5,2793.349169
9/14/2022,35055,Taos County,NM,"27,715",84.7,19222.22222
9/14/2022,55123,Vernon County,WI,"17,254",56,402225.5054
9/14/2022,45079,Richland County,SC,"256,261",61.6,22604.0724
9/14/2022,21133,Letcher County,KY,"11,600",53.8,24668.43034
9/14/2022,31097,Johnson County,NE,"2,802",55.3,2844.192635
9/14/2022,51007,Amelia County,VA,"4,479",34.1,10235.90814
9/14/2022,36067,Onondaga County,NY,"344,664",74.8,16532.87982
9/14/2022,29167,Polk County,MO,"12,721",39.6,13001.4881
9/14/2022,55085,Oneida County,WI,"23,692",66.6,25297.57785
9/14/2022,51139,Page County,VA,"9,178",38.4,28617.40558
9/14/2022,26067,Ionia County,MI,"30,875",47.7,24675
9/14/2022,13051,Chatham County,GA,"166,303",57.5,87878.4029
9/14/2022,72137,Toa Baja Municipio,PR,"59,506",80.1,56205.44218
9/14/2022,48453,Travis County,TX,"901,133",70.7,36539.96448
9/14/2022,48355,Nueces County,TX,"209,965",58,35896.88716
9/14/2022,51023,Botetourt County,VA,"16,759",50.1,21790.78695
9/14/2022,17077,Jackson County,IL,"30,105",53,29098.65471
9/14/2022,13167,Johnson County,GA,"3,463",35.9,57969.07216
9/14/2022,29217,Vernon County,MO,"7,380",35.9,92688.65979
9/14/2022,48133,Eastland County,TX,"6,773",36.9,15110.7078
9/14/2022,39095,Lucas County,OH,"252,968",59.1,37203.38983
9/14/2022,55033,Dunn County,WI,"22,749",50.1,18285.32609
9/14/2022,08075,Logan County,CO,"8,738",39,230316.9985
9/14/2022,19081,Hancock County,IA,"5,375",50.6,230039.9408
9/14/2022,51191,Washington County,VA,"31,549",58.7,20315.26391
9/14/2022,48343,Morris County,TX,"5,321",43,27106.26186
9/14/2022,17131,Mercer County,IL,"9,487",61.5,9829.207921
9/14/2022,53069,Wahkiakum County,WA,"2,233",49.8,10319.04161
9/14/2022,51179,Stafford County,VA,"92,138",60.3,46972.75204
9/14/2022,21233,Webster County,KY,"6,065",46.9,6717.156105
9/14/2022,48011,Armstrong County,TX,755,40,10638.15789
9/14/2022,48287,Lee County,TX,"8,015",46.5,5697.87234
9/14/2022,31185,York County,NE,"7,268",53.1,55128.91986
9/14/2022,46081,Lawrence County,SD,"15,583",60.3,20244.44444
9/14/2022,19129,Mills County,IA,"8,777",58.1,24760.70529
9/14/2022,51530,Buena Vista city,VA,"2,402",37.1,14132.61649
9/14/2022,48427,Starr County,TX,"65,957",95,13220.09569
9/14/2022,13005,Bacon County,GA,"3,477",31.1,14250.81967
9/14/2022,48101,Cottle County,TX,444,31.8,146959.1837
9/14/2022,48169,Garza County,TX,"3,250",52.2,30377.32657
9/14/2022,54079,Putnam County,WV,"33,466",59.3,49362.85097
9/14/2022,22081,Red River Parish,LA,"3,183",37.7,7856.19469
9/14/2022,37019,Brunswick County,NC,"96,308",67.4,32015.65217
9/14/2022,37037,Chatham County,NC,"49,857",66.9,41554.0275
9/14/2022,72107,Orocovis Municipio,PR,"17,504",86.6,2376.842105
9/14/2022,23031,York County,ME,"169,896",81.8,37569.37799
9/14/2022,51099,King George County,VA,"11,162",41.6,39230.66104
9/14/2022,20117,Marshall County,KS,"6,355",65.5,45708.95522
9/14/2022,29059,Dallas County,MO,"6,035",35.8,8713.93643
9/14/2022,31127,Nemaha County,NE,"3,568",51.2,460359.9476
9/14/2022,04019,Pima County,AZ,"746,580",71.3,27259.2068
9/14/2022,42097,Northumberland County,PA,"53,725",59.1,33346.83544
9/14/2022,08113,San Miguel County,CO,"6,934",84.8,101866.6667
9/14/2022,51065,Fluvanna County,VA,"17,395",63.8,8625.994695
9/14/2022,23023,Sagadahoc County,ME,"29,380",81.9,146711.4883
9/14/2022,17031,Cook County,IL,"3,799,662",73.8,30212.31156
9/14/2022,17101,Lawrence County,IL,"6,515",41.6,1699.788584
9/14/2022,51173,Smyth County,VA,"14,844",49.3,47211.11111
9/14/2022,26159,Van Buren County,MI,"43,993",58.1,13172.69076
9/14/2022,01083,Limestone County,AL,"39,204",39.6,68347.82609
9/14/2022,21005,Anderson County,KY,"13,068",57.4,62376.71233
9/14/2022,24043,Washington County,MD,"92,088",61,14386.41686
9/14/2022,53065,Stevens County,WA,"18,291",40,14672.67267
9/14/2022,55001,Adams County,WI,"11,706",57.9,293527.9188
9/14/2022,48089,Colorado County,TX,"10,925",50.8,22854.94505
9/14/2022,45019,Charleston County,SC,"276,225",67.1,56743.97032
9/14/2022,55127,Walworth County,WI,"57,588",55.4,3864.265928
9/14/2022,24019,Dorchester County,MD,"19,419",60.8,937931.1532
9/14/2022,55027,Dodge County,WI,"46,733",53.2,29210.10638
9/14/2022,45029,Colleton County,SC,"18,721",49.7,4802.666667
9/14/2022,37191,Wayne County,NC,"62,426",50.7,16428.07018
9/14/2022,40007,Beaver County,OK,"1,729",32.6,2478.26087
9/14/2022,28039,George County,MS,"10,047",41,6425.044092
9/14/2022,48051,Burleson County,TX,"9,033",49,72964.17445
9/14/2022,05031,Craighead County,AR,"53,602",48.6,133057.4074
9/14/2022,22079,Rapides Parish,LA,"65,992",50.9,40376.88442
9/14/2022,27003,Anoka County,MN,"216,380",60.6,14373.91304
9/14/2022,05111,Poinsett County,AR,"11,071",47.1,65186.2955
9/14/2022,22075,Plaquemines Parish,LA,"16,281",70.2,108265.2582
9/14/2022,53047,Okanogan County,WA,"28,964",68.6,854587.3786
9/14/2022,39103,Medina County,OH,"117,013",65.1,37639.92537
9/14/2022,30045,Judith Basin County,MT,808,40.3,36636.13861
9/14/2022,55095,Polk County,WI,"22,797",52.1,32727.72277
9/14/2022,47155,Sevier County,TN,"50,294",51.2,6477.088949
9/14/2022,13181,Lincoln County,GA,"3,716",46.9,6842.607313
9/14/2022,13115,Floyd County,GA,"42,602",43.3,24901.49893
9/14/2022,20143,Ottawa County,KS,"2,655",46.5,20944
9/14/2022,06045,Mendocino County,CA,"59,649",68.8,78954.14847
9/14/2022,42067,Juniata County,PA,"10,341",41.8,28100.76046
9/14/2022,42079,Luzerne County,PA,"209,014",65.8,143501.2019
9/14/2022,38087,Slope County,ND,84,11.2,8618.556701
9/14/2022,28053,Humphreys County,MS,"4,854",60.2,16490.69149
9/14/2022,40003,Alfalfa County,OK,"2,629",46.1,2862.385321
9/14/2022,48059,Callahan County,TX,"5,818",41.7,17247.89916
9/14/2022,54025,Greenbrier County,WV,"19,371",55.9,21873.5363
9/14/2022,51027,Buchanan County,VA,"10,169",48.4,9197.226502
9/14/2022,01041,Crenshaw County,AL,"4,848",35.2,19137.44076
9/14/2022,20199,Wallace County,KS,585,38.5,579432.6329
9/14/2022,48403,Sabine County,TX,"3,855",36.6,42428.07626
9/14/2022,26113,Missaukee County,MI,"7,420",49.1,2217.926186
9/14/2022,48275,Knox County,TX,"1,438",39.2,21843.09623
9/14/2022,13139,Hall County,GA,"94,104",46,93304.6683
9/14/2022,21079,Garrard County,KY,"8,646",48.9,78464.7651
9/14/2022,55125,Vilas County,WI,"14,930",67.3,21559.42948
9/14/2022,55107,Rusk County,WI,"5,936",41.9,61430.63584
9/14/2022,48423,Smith County,TX,"108,269",46.5,24915.73034
9/14/2022,26073,Isabella County,MI,"31,616",45.2,13767.52137
9/14/2022,12005,Bay County,FL,"94,731",54.2,12226.91706
9/14/2022,48137,Edwards County,TX,"1,654",85.6,22927.48538
9/14/2022,26131,Ontonagon County,MI,"4,031",70.5,92409.36864
9/14/2022,01065,Hale County,AL,"9,139",62.4,158320.2055
9/14/2022,51137,Orange County,VA,"16,374",44.2,66733.95931
9/14/2022,51840,Winchester city,VA,"12,101",43.1,2326.034063
9/14/2022,48279,Lamb County,TX,"5,582",43.3,4187.265918
9/14/2022,34013,Essex County,NJ,"596,031",74.6,16382.29755
9/14/2022,06085,Santa Clara County,CA,"1,695,846",88,4831.010453
9/14/2022,29061,Daviess County,MO,"2,828",34.2,3191.321499
9/14/2022,19027,Carroll County,IA,"12,613",62.5,19144.96314
9/14/2022,28037,Franklin County,MS,"3,796",49.2,40510.28037
9/14/2022,39141,Ross County,OH,"39,704",51.8,74905.9081
9/14/2022,20175,Seward County,KS,"10,386",48.5,25762.74945
9/14/2022,13225,Peach County,GA,"12,723",46.2,52310.20408
9/14/2022,54041,Lewis County,WV,"9,329",58.6,5361.974406
9/14/2022,05101,Newton County,AR,"2,704",34.9,46533.63229
9/14/2022,10003,New Castle County,DE,"395,808",70.8,74323.48112
9/14/2022,20205,Wilson County,KS,"3,857",45.2,50587.36842
9/14/2022,42057,Fulton County,PA,"5,363",36.9,128915.0418
9/14/2022,30095,Stillwater County,MT,"4,126",42.8,26785.85462
9/14/2022,37189,Watauga County,NC,"32,231",57.4,163270.5249
9/14/2022,48113,Dallas County,TX,"1,613,960",61.2,154357.6923
9/14/2022,47065,Hamilton County,TN,"212,184",57.7,6577.680525
9/14/2022,27151,Swift County,MN,"5,440",58.7,10706.47773
9/14/2022,08097,Pitkin County,CO,"15,089",84.9,3382.566586
9/14/2022,01045,Dale County,AL,"23,909",48.6,47952.38095
9/14/2022,40143,Tulsa County,OK,"415,209",63.7,42851.13269
9/14/2022,72083,Las Marias Municipio,PR,"6,993",88.2,8433.070866
9/14/2022,16055,Kootenai County,ID,"78,431",47.3,39450.79787
9/14/2022,05079,Lincoln County,AR,"4,737",36.4,21033.33333
9/14/2022,47179,Washington County,TN,"78,887",61,368022.1843
9/14/2022,12083,Marion County,FL,"211,780",57.9,2484.517304
9/14/2022,22027,Claiborne Parish,LA,"6,507",41.5,224476.2774
9/14/2022,40051,Grady County,OK,"21,846",39.1,4735.294118
9/14/2022,13133,Greene County,GA,"10,191",55.6,76710.47619
9/14/2022,12033,Escambia County,FL,"180,281",56.6,56533.44482
9/14/2022,39035,Cuyahoga County,OH,"819,069",66.3,15052.35602
9/14/2022,29195,Saline County,MO,"10,818",47.5,36094.33962
9/14/2022,18069,Huntington County,IN,"18,982",52,1535.469108
9/14/2022,37017,Bladen County,NC,"21,031",64.3,56367.54177
9/14/2022,37133,Onslow County,NC,"122,350",61.8,124308
9/14/2022,54021,Gilmer County,WV,"4,822",61.6,206276.9231
9/14/2022,19011,Benton County,IA,"15,329",59.8,170350
9/14/2022,04001,Apache County,AZ,"76,757",95,4332.56351
9/14/2022,30067,Park County,MT,"9,952",59.9,38909.19952
9/14/2022,36037,Genesee County,NY,"34,805",60.8,7386.075949
9/14/2022,42099,Perry County,PA,"23,362",50.5,4917.910448
9/14/2022,36057,Montgomery County,NY,"33,589",68.2,904733.8129
9/14/2022,40025,Cimarron County,OK,715,33.5,60277.29258
9/14/2022,26107,Mecosta County,MI,"18,543",42.7,332141.844
9/14/2022,51165,Rockingham County,VA,"35,663",43.5,34280.43143
9/14/2022,18071,Jackson County,IN,"24,447",55.3,38375
9/14/2022,17111,McHenry County,IL,"209,734",68.1,15166.37168
9/14/2022,12045,Gulf County,FL,"7,271",53.3,3778.781038
9/14/2022,13089,DeKalb County,GA,"439,848",57.9,6235.127479
9/14/2022,46079,Lake County,SD,"6,687",52.3,18002.17391
9/14/2022,51053,Dinwiddie County,VA,"13,855",48.5,13527.57353
9/14/2022,39129,Pickaway County,OH,"30,345",51.9,26974.59165
9/14/2022,72053,Fajardo Municipio,PR,"23,958",81.3,2830.143541
9/14/2022,23003,Aroostook County,ME,"47,267",70.5,9334.532374
9/14/2022,16039,Elmore County,ID,"15,385",55.9,162491.4197
9/14/2022,45017,Calhoun County,SC,"6,139",42.2,148582.2511
9/14/2022,30099,Teton County,MT,"2,628",42.8,936337.4126
9/14/2022,17173,Shelby County,IL,"9,202",42.5,40503.93701
9/14/2022,28011,Bolivar County,MS,"18,513",60.4,21948.49023
9/14/2022,27107,Norman County,MN,"3,900",61.2,7879.245283
9/14/2022,17117,Macoupin County,IL,"24,887",55.4,4036.951501
9/14/2022,24009,Calvert County,MD,"66,876",72.3,57518.18182
9/14/2022,18173,Warrick County,IN,"40,702",64.6,1664.864865
9/14/2022,37169,Stokes County,NC,"22,224",48.7,23672.58383
